timestamp;latitude;longitude;weather_id;weather_main;weather_description;weather_icon;base;temp;feels_like;temp_min;temp_max;pressure;humidity;sea_level;grnd_level;visibility;wind_speed;wind_deg;wind_gust;clouds_all;dt;sys_type;sys_id;country;sunrise;sunset;timezone;city_id;city_name;cod
2024-08-12T22:04:41.401209;515.074;-0.1278;802;Clouds;scattered clouds;03n;stations;16.4;16.16;15.01;17.14;1009;79;1009;1005;10000;3.09;220;;29;1723522203;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:09:41.853750;515.072;-0.1276;802;Clouds;scattered clouds;03n;stations;16.31;16.06;14.74;17.14;1009;79;1009;1005;10000;3.09;220;;29;1723522510;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:14:40.835438;515.072;-0.1276;802;Clouds;scattered clouds;03n;stations;16.31;16.06;14.74;17.14;1009;79;1009;1005;10000;3.09;220;;29;1723522510;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:19:40.835769;515.073;-0.1276;802;Clouds;scattered clouds;03n;stations;16.05;15.77;14.45;16.88;1009;79;1009;1005;10000;3.09;220;;29;1723523223;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:24:40.841469;515.072;-0.1276;802;Clouds;scattered clouds;03n;stations;16.04;15.76;14.45;16.88;1009;79;1009;1005;10000;3.09;210;;42;1723523593;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:29:43.389316;515.074;-0.1278;802;Clouds;scattered clouds;03n;stations;16.04;15.76;14.45;16.88;1009;79;1009;1005;10000;3.09;210;;42;1723523837;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:34:40.862832;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;16.04;15.76;14.45;16.88;1009;79;1009;1005;10000;3.09;210;;42;1723524265;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:39:41.624041;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;16.04;15.76;14.45;16.88;1009;79;1009;1005;10000;3.09;210;;42;1723524265;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:44:40.861705;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;16.04;15.76;14.45;16.88;1009;79;1009;1005;10000;3.09;210;;42;1723524265;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:49:41.392175;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;15.88;15.61;14.45;16.88;1009;80;1009;1005;10000;3.09;210;;42;1723524958;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:54:40.872068;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;15.88;15.61;14.45;16.88;1009;80;1009;1005;10000;3.09;210;;42;1723524958;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-12T22:59:41.146542;515.072;-0.1276;802;Clouds;scattered clouds;03d;stations;15.88;15.61;14.45;16.88;1009;80;1009;1005;10000;3.09;210;;42;1723525203;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:08:07.644142;515.072;-0.1276;800;Clear;clear sky;01d;stations;26.53;26.53;26.18;27.84;1009;44;1009;1005;10000;4.63;190;;7;1723557741;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:42:49.359742;51.506;-0.127;802;Clouds;scattered clouds;03d;stations;26.86;27.01;26.22;27.98;1009;45;1009;1004;10000;4.12;200;;37;1723560444;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:42:58.934040;51.506;-0.127;802;Clouds;scattered clouds;03d;stations;26.86;27.01;26.22;27.98;1009;45;1009;1004;10000;4.12;200;;37;1723560444;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:47:58.228580;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.61;26.61;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723560995;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:52:58.032813;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.61;26.61;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723560995;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:53:44.151348;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.61;26.61;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723560995;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T09:57:58.614483;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.61;26.61;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723560995;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T10:02:58.824627;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.6;26.6;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723561806;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T10:07:57.915433;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;26.6;26.6;26.03;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723561644;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T10:12:59.593707;515.077;-0.128;802;Clouds;scattered clouds;03d;stations;27.19;27.23;26.59;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723562287;2;268730;GB;1723524207;1723577244;3600;2643743;London;200
2024-08-13T10:17:58.642351;515.077;-0.128;802;Clouds;scattered clouds;03d;stations;27.19;27.23;26.59;27.94;1009;44;1009;1004;10000;4.12;200;;37;1723562287;2;268730;GB;1723524207;1723577244;3600;2643743;London;200
2024-08-13T10:22:57.944933;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;27.19;27.17;26.59;27.94;1009;43;1009;1004;10000;4.12;200;;37;1723562949;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T10:28:00.160878;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;27.19;27.17;26.59;27.94;1009;43;1009;1004;10000;4.12;200;;37;1723562949;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T10:32:59.640920;515.061;-0.125;803;Clouds;broken clouds;04d;stations;27.19;27.23;26.63;27.94;1009;44;1009;1005;10000;4.63;210;;53;1723563666;2;268730;GB;1723524207;1723577242;3600;2643743;London;200
2024-08-13T10:36:11.056159;515.074;-0.1278;803;Clouds;broken clouds;04d;stations;26.97;26.99;26.18;27.9;1009;43;1009;1005;10000;4.63;210;;53;1723563887;2;268730;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:32:50.312895;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;23.42;23.33;21.73;24.54;1009;58;1009;1005;10000;4.12;210;;28;1723573974;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:34:46.809185;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;23.42;23.33;21.73;24.54;1009;58;1009;1005;10000;4.12;210;;28;1723573974;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:34:50.922213;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;23.42;23.33;21.73;24.54;1009;58;1009;1005;10000;4.12;210;;28;1723573974;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:34:59.100232;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;23.42;23.33;21.73;24.54;1009;58;1009;1005;10000;4.12;210;;28;1723573974;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:35:46.185490;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;23.37;23.28;21.73;24.21;1009;58;1009;1005;10000;4.12;210;;28;1723574607;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:50:49.484623;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;22.99;22.89;21.17;23.99;1009;59;1009;1005;10000;4.12;210;;28;1723575019;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:52:19.316958;515.073;-0.1276;802;Clouds;scattered clouds;03d;stations;22.99;22.89;21.17;23.99;1009;59;1009;1005;10000;4.12;210;;28;1723575019;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T13:59:15.185488;515.074;-0.1278;802;Clouds;scattered clouds;03d;stations;22.59;22.52;21.17;23.99;1009;62;1009;1005;10000;4.63;210;;28;1723576015;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T14:24:04.407102;515.074;-0.1278;802;Clouds;scattered clouds;03n;stations;21.89;21.78;20.62;22.88;1009;63;1009;1005;10000;4.63;210;;28;1723577381;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T14:25:03.215412;515.074;-0.1278;802;Clouds;scattered clouds;03n;stations;21.89;21.78;20.62;22.88;1009;63;1009;1005;10000;4.63;210;;28;1723577381;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T14:26:01.736989;515.074;-0.1278;801;Clouds;few clouds;02n;stations;20.41;20.31;18.95;21.21;1010;69;1010;1006;10000;4.12;220;;19;1723583398;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:34:40.947985;515.077;-0.128;802;Clouds;scattered clouds;03n;stations;19.83;19.77;18.39;20.66;1011;73;1011;1006;10000;4.12;240;;39;1723588019;2;2075535;GB;1723524207;1723577244;3600;2643743;London;200
2024-08-13T17:35:02.438708;515.077;-0.128;802;Clouds;scattered clouds;03n;stations;19.83;19.77;18.39;20.66;1011;73;1011;1006;10000;4.12;240;;39;1723588019;2;2075535;GB;1723524207;1723577244;3600;2643743;London;200
2024-08-13T17:36:01.929795;515.077;-0.128;802;Clouds;scattered clouds;03n;stations;19.83;19.77;18.39;20.66;1011;73;1011;1006;10000;4.12;240;;39;1723588019;2;2075535;GB;1723524207;1723577244;3600;2643743;London;200
2024-08-13T17:37:02.492283;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:38:02.012127;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:39:01.557201;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:40:02.066352;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:41:01.571130;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:42:02.065989;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:43:01.557191;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:44:02.058013;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
